"_raw",CharCount
"கற்றீண்டு மெய்ப்பொருள் கண்டார் தலைப்படுவர்
மற்றீண்டு வாரா நெறி ⁠356",31
"எப்பொருள் எத்தன்மைத் தாயினும் அப்பொருள்
மெய்ப்பொருள் காண்பது அறிவு ⁠355",33
"ஐயுணர்வு எய்தியக் கண்ணும் பயமின்றே
மெய்யுணர்வு இல்லா தவர்க்கு ⁠354",33
"ஐயத்தின் நீங்கித் தெளிந்தார்க்கு வையத்தின்
வானம் நணிய துடைத்து ⁠353",31
"இருள்நீங்கி இன்பம் பயக்கும் மருள்நீங்கி
மாசறு காட்சி யவர்க்கு ⁠352",32
"பொருளல்ல வற்றைப் பொருளென்று உணரும்
மருளானாம் மாணாப் பிறப்பு ⁠351",30
"பற்றுக பற்றற்றான் பற்றினை அப்பற்றைப்
பற்றுக பற்று விடற்கு ⁠350",31
"பற்றற்ற கண்ணே பிறப்பறுக்கும் மற்று
நிலையாமை காணப் படும் ⁠349",29
"தலைப்பட்டார் தீரத் துறந்தார் மயங்கி
வலைப்பட்டார் மற்றை யவர் ⁠348",32
"பற்றி விடாஅ இடும்பைகள் பற்றினைப்
பற்றி விடாஅ தவர்க்கு ⁠347",28
"யான்எனது என்னும்செருக்கு அறுப்பான் வானோர்க்கு
உயர்ந்த உலகம் புகும் ⁠346",35
"மற்றும் தொடர்ப்பாடு எவன்கொல் பிறப்பறுக்கல்
உற்றார்க்கு உடம்பும் மிகை ⁠345",36
"இயல்பாகும் நோன்பிற்கொன்று இன்மை உடைமை
மயலாகும் மற்றும் பெயர்த்து ⁠344",33
"அடல்வேண்டும் ஐந்தன் புலத்தை விடல்வேண்டும்
வேண்டிய வெல்லாம் ஒருங்கு ⁠343",34
"வேண்டின்உண் டாகத் துறக்க துறந்தபின்
ஈண்டுஇயற் பால பல ⁠342",29
"யாதனின் யாதனின் நீங்கியான் நோதல்
அதனின் அதனின் இலன் ⁠341",27
"புக்கில் அமைந்தின்று கொல்லோ உடம்பினுள்
துச்சில் இருந்த உயிர்க்கு ⁠340",32
"உறங்கு வதுபோலுஞ் சாக்காடு உறங்கி
விழிப்பது போலும் பிறப்பு ⁠339",29
"குடம்பை தனித்துஒழியப் புள்பறந் தற்றே
உடம்பொடு உயிரிடை நட்பு ⁠338",32
"ஒருபொழுதும் வாழ்வது அறியார் கருதுப
கோடியும் அல்ல பல ⁠337",27
